transaction_id,transaction_date,county,suburb,sales_channel,payment_method,sku,product_name,supplier_id,supplier_name,stock_on_hand_before,quantity_sold,stock_on_hand_after,stockout_flag,reorder_point,reorder_qty,supplier_lead_time_days,supplier_on_time_rate,unit_cost_kes,unit_price_kes,vat_rate,discount_kes,gross_sales_kes,vat_kes,net_sales_kes,note,branch_code
c4545d59,16-Feb-2025,Nairobi,Kasarani,KIOSK ,CASH,BREAD-800G,Brown Bread 800g,SUP-002,Juja Foods Distributors,259,8,251,0,40,337,5,1.0,89.5,106.01,0.16,0.0,848.12,135.7,983.81,,MKS-01
635ed77a,14/02/2025,Kiambu,Lang'ata,Wholesaler  ,m-pesa,SODA-500ML,Soda 500ml,SUP-003,Coastal Agro Traders,170,8,162,0,58,264,4,0.9,53.71,65.04,0.16,3.24,520.34,83.25,600.35,,KJD-01
3f51d5ad,17/06/2025,Kajiado,Donholm,SCHOOL/CBO,cash,CHICK-1KG,Frozen Chicken 1kg,SUP-001,Unga Suppliers Ltd,189,9,180,0,65,202,6,1.0,640.66,793.55,0.16,12.39,7141.92,1142.71,8272.24,check stock variance,NRB-01
e6350cae,29-Jul-2025,Nairobi,Eastleigh,School/CBO  ,30-day Credit,RF-5KG,Rice 5kg,SUP-001,Unga Suppliers Ltd,226,8,218,0,69,353,6,0.816,954.94,1099.6,0.16,5.12,8796.82,1407.49,10199.19,,MKS-01
e740d447,08/07/2025,Nairobi,Athi River,Kiosk ,Cash,LENT-1KG,Red Lentils 1kg,SUP-005,Kiambu Fresh Foods,180,9,171,0,47,191,5,0.917,383.97,451.16,0.08,13.21,4060.43,324.83,4372.05,,NRB-02
cea5d6c5,2025-05-01,Kiambu,Westlands,wholesaler  ,bank transfer,LENT-1KG,Red Lentils 1kg,SUP-005,Kiambu Fresh Foods,235,8,227,0,58,143,6,0.968,332.51,411.78,0.0,10.4,3294.2,0.0,3283.8,,KBU-01
aaf7c694,04-20-2025,Machakos,Lang'ata,KIOSK  ,BANK TRANSFER,MF-2KG,Maize Flour 2kg,SUP-005,Kiambu Fresh Foods,224,6,218,0,46,122,5,0.855,216.12,242.13,0.0,7.1,1452.75,0.0,1445.65,,NRB-01
7192d226,04-Jul-2025,Machakos,Industrial Area,Wholesaler ,15-day credit,WATER-1L,Drinking Water 1L,SUP-005,Kiambu Fresh Foods,246,8,238,0,60,103,5,0.847,45.85,51.33,0.0,0.0,410.63,0.0,410.63,,KBU-01
8ba705bc,20/04/2025,Kajiado,Ruiru,kiosk ,30-DAY CREDIT,LENT-1KG,Red Lentils 1kg,SUP-003,,280,7,273,0,59,122,3,0.965,354.71,411.93,0.08,14.58,2883.53,230.68,3099.63,,MKS-01
182c1320,21/04/2025,Nairobi,Industrial Area,school/cbo  ,CASH,BREAD-800G,Brown Bread 800g,SUP-002,Juja Foods Distributors,178,11,167,0,68,179,2,0.762,85.51,94.92,0.08,0.0,1044.08,83.53,1127.61,,KBU-01
1da23b7c,05-23-2025,Kiambu,,SCHOOL/CBO  ,cash,BIS-200G,Biscuits 200g,SUP-002,Juja Foods Distributors,159,14,145,0,78,124,5,0.8,114.92,129.33,0.16,3.26,1810.69,289.71,2097.14,,KJD-01
c92610f9,14/02/2025,Kiambu,CBD,Hotel/Restaurant ,15-DAY CREDIT,RF-5KG,Rice 5kg,SUP-001,Unga Suppliers Ltd,272,13,259,0,47,189,4,0.843,971.31,1178.14,0.0,7.84,15315.87,0.0,15308.03,,KBU-01
c92610f9,2025-04-18,Kajiado,Donholm,WHOLESALER,15-day credit,BIS-200G,Biscuits 200g,SUP-005,Kiambu Fresh Foods,165,11,154,0,66,343,6,0.794,124.33,153.78,0.16,0.0,1691.53,270.65,1962.18,,NRB-01
0463578d,07-13-2025,Kajiado,Ruiru,SCHOOL/CBO ,15-day credit,JUICE-1L,Mango Juice 1L,SUP-002,Juja Foods Distributors,204,7,197,0,44,193,6,0.918,193.87,227.6,0.08,19.59,1593.17,127.45,1701.03,,KBU-01
321636a7,11/03/2025,Nairobi,Athi River,hotel/restaurant  ,Bank Transfer,MILK-500ML,Fresh Milk 500ml,SUP-002,Juja Foods Distributors,313,6,307,0,37,150,6,0.861,64.54,76.35,0.0,0.0,458.1,0.0,458.1,,nrb-03
9f0ef30c,29-May-2025,Nairobi,Industrial Area,SCHOOL/CBO ,15-DAY CREDIT,COFF-250G,Ground Coffee 250g,SUP-004,Rift Valley Wholesale,115,10,105,0,37,121,1,0.865,377.96,466.51,0.0,0.0,4665.08,0.0,4665.08,,KJD-01
fc45867f,16/05/2025,Kajiado,Donholm,supermarket,BANK TRANSFER,SPICE-50G,Mixed Spices 50g,SUP-001,Unga Suppliers Ltd,312,10,302,0,57,385,5,0.871,68.17,83.84,0.16,0.0,838.41,134.15,972.56,,nrb-03
0cbad37a,06-16-2025,Machakos,Eastleigh,hotel/restaurant  ,Bank Transfer,SODA-500ML,Soda 500ml,SUP-001,Unga Suppliers Ltd,136,7,129,0,39,256,5,0.841,58.27,67.23,0.0,0.0,470.58,0.0,470.58,,nrb-03
f0b14156,15-Mar-2025,Kiambu,Eastleigh,Wholesaler,30-day credit,BIS-200G,Biscuits 200g,SUP-002,Juja Foods Distributors,169,14,155,0,43,221,5,1.0,122.85,135.62,0.0,9.77,1898.62,0.0,1888.85,,nrb-03
2634ee36,2025-04-06,Kajiado,Industrial Area,KIOSK  ,30-day Credit,SPICE-50G,Mixed Spices 50g,SUP-004,Rift Valley Wholesale,183,9,174,0,54,119,4,0.814,66.09,73.94,0.0,0.0,665.45,0.0,665.45,,NRB-01
68df0c7c,2025-02-16,Kajiado,Athi River,hotel/restaurant ,Bank Transfer,SALT-1KG,Iodized Salt 1kg,SUP-002,Juja Foods Distributors,166,10,156,0,56,362,5,0.811,44.34,51.54,0.16,0.0,515.4,82.46,597.87,,KJD-01
34c2b6b9,19-Feb-2025,Machakos,Eastleigh,SCHOOL/CBO  ,M-Pesa,MF-2KG,Maize Flour 2kg,SUP-005,Kiambu Fresh Foods,221,16,205,0,49,245,8,0.897,226.7,258.2,0.16,0.0,4131.12,660.98,4792.1,,NRB01
8fdfb157,31-Jul-2025,Nairobi,CBD,WHOLESALER ,BANK TRANSFER,COFF-250G,Ground Coffee 250g,SUP-003,Coastal Agro Traders,182,8,174,0,58,389,2,0.961,408.2,473.24,0.16,7.73,3785.94,605.75,4383.96,,MKS-01
21065a8e,2025-04-13,Kiambu,Athi River,Hotel/Restaurant  ,CASH,EGGS-30,Eggs Tray 30s,SUP-002,Juja Foods Distributors,272,9,263,0,77,226,4,0.937,531.54,630.64,0.16,0.0,5675.8,908.13,6583.93,,MKS-01
20a91f00,05-Feb-2025,Kajiado,Ruiru,supermarket  ,30-day credit,EGGS-30,Eggs Tray 30s,SUP-003,Coastal Agro Traders,133,-9,142,0,63,282,6,0.915,554.95,686.28,0.16,3.35,-6176.53,0.0,-6179.88,,NRB-01
d720a9c5,05-30-2025,Nairobi,Donholm,SCHOOL/CBO  ,Cash,BEANS-2KG,Rosecoco Beans 2kg,SUP-005,Kiambu Fresh Foods,257,6,251,0,79,140,7,0.784,436.3,501.59,0.08,11.92,3009.52,240.76,3238.37,,NRB01
ca838c06,25/04/2025,Kajiado,Westlands,Kiosk ,15-day credit,MF-2KG,Maize Flour 2kg,SUP-005,Kiambu Fresh Foods,237,9,228,0,36,363,6,0.95,223.28,272.0,0.0,0.0,2448.01,0.0,2448.01,,NRB01
5ef3e53d,31/01/2025,Nairobi,Eastleigh,hotel/restaurant ,15-day credit,SPICE-50G,Mixed Spices 50g,SUP-003,Coastal Agro Traders,392,10,382,0,34,152,3,0.937,67.34,75.82,0.16,0.0,758.15,121.3,879.46,,nrb-03
5729189b,2025-03-12,Kiambu,Westlands,hotel/restaurant  ,30-day credit,COIL-1L,Sunflower Oil 1L,SUP-005,,224,10,214,0,45,223,2,0.92,295.79,356.88,0.0,3.09,3568.76,0.0,3565.67,,NRB01
7b29a838,23-Jun-2025,Machakos,Industrial Area,hotel/restaurant ,30-day credit,BEANS-2KG,Rosecoco Beans 2kg,SUP-001,Unga Suppliers Ltd,184,10,174,0,55,278,3,0.904,402.65,447.68,0.0,0.0,4476.82,0.0,4476.82,check stock variance,nrb-03
eb736985,08-Feb-2025,Kajiado,Westlands,Wholesaler,bank transfer,COIL-1L,Sunflower Oil 1L,SUP-005,Kiambu Fresh Foods,344,8,336,0,63,148,6,0.871,310.75,345.3,0.0,16.41,2762.43,0.0,2746.02,,NRB-01
e1cdb602,25/06/2025,Machakos,Donholm,Wholesaler,Cash,RF-5KG,Rice 5kg,SUP-004,Rift Valley Wholesale,305,7,298,0,37,223,1,0.799,922.47,1125.93,0.08,0.0,7881.51,630.52,8512.03,,NRB01
9608a520,02-03-2025,Nairobi,,kiosk ,bank transfer,BIS-200G,Biscuits 200g,SUP-002,Juja Foods Distributors,167,12,155,0,59,386,7,1.0,112.69,129.2,0.16,0.0,1550.45,248.07,1798.53,,KJD-01
49f36986,31-Mar-2025,Kiambu,Industrial Area,wholesaler ,CASH,LENT-1KG,Red Lentils 1kg,SUP-005,Kiambu Fresh Foods,24,14,10,1,66,279,8,1.0,381.58,422.6,0.0,0.0,5916.42,0.0,5916.42,,NRB-01
d023b23d,20/02/2025,Kiambu,Industrial Area,Wholesaler ,bank transfer,MF-2KG,Maize Flour 2kg,SUP-002,Juja Foods Distributors,93,8,85,0,67,368,8,0.85,222.76,259.9,0.0,0.0,2079.16,0.0,2079.16,,NRB-01
77a3dbfc,22/07/2025,Kiambu,Athi River,hotel/restaurant,BANK TRANSFER,SODA-500ML,Soda 500ml,SUP-005,Kiambu Fresh Foods,175,6,169,0,58,245,5,1.0,58.45,67.52,0.08,9.54,405.14,32.41,428.01,,NRB01
1a44e455,02-24-2025,Machakos,Athi River,SUPERMARKET,cash,RF-5KG,Rice 5kg,SUP-005,Kiambu Fresh Foods,185,5,180,0,43,258,8,0.931,840.78,954.98,0.08,3.13,4774.9,381.99,5153.76,,KBU-01
ce80257a,20-Apr-2025,Machakos,Athi River,WHOLESALER,M-Pesa,COFF-250G,Ground Coffee 250g,SUP-001,Unga Suppliers Ltd,125,12,113,0,58,361,4,0.995,380.37,432.72,0.16,0.0,5192.6,830.82,6023.42,,NRB01
aaa13b5f,14-Jul-2025,Kiambu,Eastleigh,SUPERMARKET  ,M-Pesa,BEANS-2KG,Rosecoco Beans 2kg,SUP-004,Rift Valley Wholesale,157,10,147,0,60,383,3,0.887,399.28,494.42,0.0,0.0,4944.15,0.0,4944.15,check stock variance,KBU-01
9e821e5e,2025-04-24,Kajiado,CBD,hotel/restaurant  ,15-day Credit,BEANS-2KG,Rosecoco Beans 2kg,SUP-001,Unga Suppliers Ltd,253,9,244,0,79,325,5,0.869,445.34,514.7,0.0,13.93,4632.34,0.0,4618.41,,KJD-01
90911c05,27-Jul-2025,Machakos,Donholm,school/cbo  ,m-pesa,COIL-1L,Sunflower Oil 1L,SUP-005,Kiambu Fresh Foods,153,9,144,0,67,348,2,0.936,313.51,381.51,0.08,8.78,3433.58,274.69,3699.48,,NRB01
fdfe8ede,2025-07-09,Machakos,Donholm,Wholesaler  ,Bank Transfer,LENT-1KG,Red Lentils 1kg,SUP-002,Juja Foods Distributors,241,10,231,0,77,201,2,0.682,386.12,473.67,0.08,0.0,4736.68,378.93,5115.61,,MKS-01
85eb7314,06-18-2025,Nairobi,Industrial Area,hotel/restaurant ,bank transfer,SPICE-50G,Mixed Spices 50g,SUP-002,Juja Foods Distributors,212,11,201,0,55,298,5,0.904,65.85,78.14,0.16,0.0,859.54,137.53,997.06,,NRB-02
3919b459,06-24-2025,Kajiado,CBD,SCHOOL/CBO,CASH,CHICK-1KG,Frozen Chicken 1kg,SUP-004,Rift Valley Wholesale,176,15,161,0,70,302,6,0.899,622.51,723.1,0.08,0.0,10846.56,867.72,11714.28,,KBU-01
22e779d2,17-Apr-2025,Nairobi,CBD,school/cbo  ,15-DAY CREDIT,EGGS-30,Eggs Tray 30s,SUP-004,Rift Valley Wholesale,326,8,318,0,60,107,2,0.82,511.56,569.01,0.16,11.84,4552.09,728.33,5268.58,,NRB-02
90783cb2,2025-02-27,Kajiado,Thika Rd,wholesaler  ,Bank Transfer,BEANS-2KG,Rosecoco Beans 2kg,SUP-004,Rift Valley Wholesale,160,12,148,0,68,387,7,0.986,412.91,460.42,0.0,0.0,5525.03,0.0,5525.03,,NRB01
aea99bd4,11/07/2025,Nairobi,Westlands,HOTEL/RESTAURANT,15-day credit,SUGAR-2KG,Brown Sugar 2kg,SUP-003,Coastal Agro Traders,183,9,174,0,45,107,5,0.96,352.95,418.87,0.16,2.92,3769.84,603.17,4370.1,,NRB-02
1a236a31,01/02/2025,Nairobi,Ruiru,HOTEL/RESTAURANT  ,15-day Credit,WATER-1L,Drinking Water 1L,SUP-001,Unga Suppliers Ltd,103,9,94,0,33,165,5,0.892,41.88,50.77,0.08,0.0,456.9,36.55,493.45,,MKS-01
d8f8c66a,13/07/2025,Machakos,CBD,School/CBO  ,30-DAY CREDIT,SPICE-50G,Mixed Spices 50g,SUP-002,Juja Foods Distributors,201,9,192,0,37,127,5,0.948,68.45,81.79,0.0,12.54,736.1,0.0,723.56,,nrb-03
63412e9b,30-May-2025,Machakos,Eastleigh,Supermarket ,Bank Transfer,COFF-250G,Ground Coffee 250g,SUP-003,Coastal Agro Traders,201,10,191,0,66,191,5,0.851,380.66,440.87,0.08,0.0,4408.72,352.7,4761.42,,NRB01
ef92f1be,2025-06-20,Nairobi,Kasarani,school/cbo  ,M-Pesa,WATER-1L,Drinking Water 1L,SUP-002,Juja Foods Distributors,159,3,156,0,56,190,6,0.854,44.22,50.25,0.08,0.0,150.74,12.06,162.8,,NRB01
94c7ab10,2025-05-09,Nairobi,Industrial Area,Hotel/Restaurant ,cash,EGGS-30,Eggs Tray 30s,SUP-002,Juja Foods Distributors,270,11,259,0,40,116,4,0.891,548.36,638.32,0.16,5.31,7021.48,1123.44,8139.61,,KBU-01
128b66e9,03-17-2025,Kiambu,Lang'ata,supermarket,Cash,JUICE-1L,Mango Juice 1L,SUP-004,Rift Valley Wholesale,311,12,299,0,73,394,6,0.802,185.48,206.76,0.08,6.36,2481.14,198.49,2673.27,,NRB01
680e6a80,11/02/2025,Kajiado,Lang'ata,School/CBO ,Cash,BEANS-2KG,Rosecoco Beans 2kg,SUP-003,Coastal Agro Traders,185,10,175,0,78,304,4,0.82,407.97,508.86,0.0,0.0,5088.56,0.0,5088.56,,NRB01
74e90eb5,03-01-2025,Machakos,Ruiru,HOTEL/RESTAURANT ,CASH,SALT-1KG,Iodized Salt 1kg,SUP-001,Unga Suppliers Ltd,160,9,151,0,44,314,6,0.839,47.31,58.53,0.0,0.0,526.78,0.0,526.78,,KJD-01
0f24b531,15-Jun-2025,Kiambu,Thika Rd,school/cbo,BANK TRANSFER,CHICK-1KG,Frozen Chicken 1kg,SUP-001,Unga Suppliers Ltd,244,10,234,0,45,182,3,0.848,627.56,755.51,0.16,0.0,7555.13,1208.82,8763.95,,MKS-01
8a10784b,2025-07-16,Kiambu,Westlands,wholesaler  ,Cash,DETER-1KG,Detergent 1kg,SUP-001,Unga Suppliers Ltd,224,11,213,0,73,225,6,0.861,363.34,414.56,0.16,16.04,4560.2,729.63,5273.8,,MKS-01
e243d0ee,19/07/2025,Kajiado,Ruiru,kiosk ,15-day credit,SALT-1KG,Iodized Salt 1kg,SUP-004,Rift Valley Wholesale,260,7,253,0,43,135,3,0.893,45.24,-54.86,0.16,9.74,384.0,61.44,435.7,,KBU-01
89384a01,03-19-2025,Kajiado,Westlands,Kiosk ,15-day Credit,COIL-1L,Sunflower Oil 1L,SUP-003,Coastal Agro Traders,236,8,228,0,31,144,7,0.814,317.1,357.0,0.0,11.36,2856.01,0.0,2844.65,,NRB01
eb4ddf80,13-Apr-2025,Nairobi,Lang'ata,wholesaler,BANK TRANSFER,WATER-1L,Drinking Water 1L,SUP-004,Rift Valley Wholesale,148,-9,157,0,64,186,3,0.846,47.12,58.16,0.16,8.62,-523.44,0.0,-532.06,,NRB01
d694111f,13-Jul-2025,Machakos,Industrial Area,SCHOOL/CBO ,30-day Credit,SUGAR-2KG,Brown Sugar 2kg,SUP-001,,180,5,175,0,70,161,5,0.882,362.56,419.79,0.08,7.96,2098.93,167.91,2258.88,,NRB-02
2612e14c,20/03/2025,Machakos,CBD,SUPERMARKET  ,30-day Credit,BREAD-800G,Brown Bread 800g,SUP-003,Coastal Agro Traders,234,-9,243,0,60,300,7,0.943,92.18,111.64,0.16,0.0,-1004.73,0.0,-1004.73,,KJD-01
58f62022,2025-07-30,Kajiado,Ruiru,Supermarket ,bank transfer,RF-5KG,Rice 5kg,SUP-004,Rift Valley Wholesale,145,10,135,0,52,193,7,0.871,870.57,1048.04,0.0,0.0,10480.38,0.0,10480.38,,KBU-01
15c74bc7,22/04/2025,Kajiado,Athi River,HOTEL/RESTAURANT,30-day Credit,MF-2KG,Maize Flour 2kg,SUP-001,Unga Suppliers Ltd,239,7,232,0,33,183,5,1.0,202.93,234.47,0.08,16.48,1641.31,131.3,1756.13,,nrb-03
42af9ce1,16-Jun-2025,Nairobi,Eastleigh,kiosk,M-Pesa,SOAP-1PC,Laundry Soap 1pc,SUP-002,Juja Foods Distributors,127,8,119,0,65,380,3,0.875,82.28,101.43,0.0,12.76,811.41,0.0,798.65,,KJD-01
9619bb03,14-Mar-2025,Nairobi,Athi River,supermarket,30-day credit,TEA-250G,Black Tea 250g,SUP-004,Rift Valley Wholesale,189,11,178,0,58,118,4,0.872,208.94,251.62,0.0,0.0,2767.85,0.0,2767.85,,NRB-02
b7ca1760,02-04-2025,Nairobi,Donholm,HOTEL/RESTAURANT  ,BANK TRANSFER,MILK-500ML,Fresh Milk 500ml,SUP-002,Juja Foods Distributors,189,12,177,0,64,312,7,0.832,69.09,82.62,0.0,9.76,991.48,0.0,981.72,,nrb-03
c9923dde,2025-05-21,Kiambu,CBD,school/cbo,M-PESA,BREAD-800G,Brown Bread 800g,SUP-004,Rift Valley Wholesale,141,12,129,0,31,171,4,0.832,83.45,93.67,0.08,0.0,1124.06,89.92,1213.99,,NRB-01
544f32a5,2025-05-09,Machakos,Industrial Area,HOTEL/RESTAURANT,Cash,MILK-500ML,Fresh Milk 500ml,SUP-003,Coastal Agro Traders,166,11,155,0,63,353,3,0.955,64.81,73.47,0.0,0.0,808.22,0.0,808.22,,KBU-01
270889d2,18-May-2025,Kajiado,Thika Rd,Wholesaler,CASH,CHICK-1KG,Frozen Chicken 1kg,SUP-005,Kiambu Fresh Foods,165,7,158,0,63,202,3,0.77,657.51,782.24,0.16,12.82,5475.71,876.11,6339.0,,NRB-01
53aa9d58,2025-04-15,Nairobi,Ruiru,school/cbo  ,M-PESA,SPICE-50G,Mixed Spices 50g,SUP-001,Unga Suppliers Ltd,105,5,100,0,69,135,2,0.871,74.68,83.04,0.0,13.68,415.19,0.0,401.51,,MKS-01
028e326e,04-12-2025,Machakos,Eastleigh,KIOSK,Bank Transfer,JUICE-1L,Mango Juice 1L,SUP-005,Kiambu Fresh Foods,144,12,132,0,36,171,8,0.827,169.97,191.55,0.08,6.93,2298.62,183.89,2475.58,,NRB-01
e1206678,07-28-2025,K1ambu,,Supermarket,Bank Transfer,MF-2KG,Maize Flour 2kg,SUP-002,Juja Foods Distributors,205,12,193,0,31,222,1,0.979,210.75,261.14,0.0,0.0,3133.63,0.0,3133.63,,KJD-01
186758d1,2025-02-02,Nairobi,Athi River,Kiosk,15-DAY CREDIT,JUICE-1L,Mango Juice 1L,SUP-004,Rift Valley Wholesale,93,8,85,0,78,373,4,0.85,184.44,219.68,0.16,4.73,1757.44,281.19,2033.9,,MKS-01
ccc2b4d4,22-Jul-2025,Kajiado,Athi River,wholesaler,BANK TRANSFER,LENT-1KG,Red Lentils 1kg,SUP-002,Juja Foods Distributors,158,13,145,0,49,399,8,0.954,379.8,434.49,0.16,12.15,5648.31,903.73,6539.89,,NRB-02
e9b7d1bf,02-11-2025,Kajiado,Eastleigh,Wholesaler,CASH,SPICE-50G,Mixed Spices 50g,SUP-004,Rift Valley Wholesale,201,8,193,0,67,207,9,0.843,73.15,88.14,0.16,4.4,705.15,112.82,813.57,,NRB01
f1ae159b,04-25-2025,Machakos,,SCHOOL/CBO ,15-DAY CREDIT,SODA-500ML,Soda 500ml,SUP-001,Unga Suppliers Ltd,141,10,131,0,55,204,1,0.982,55.45,69.06,0.16,0.0,690.59,110.49,801.09,,KBU-01
1d75d64f,01-Jul-2025,Machakos,Lang'ata,Hotel/Restaurant,30-DAY CREDIT,MF-2KG,Maize Flour 2kg,SUP-004,Rift Valley Wholesale,235,4,231,0,56,105,4,0.812,213.34,242.13,0.08,0.0,968.5,77.48,1045.98,,NRB-01
bc49aa6a,2025-06-13,Kiambu,Eastleigh,School/CBO,BANK TRANSFER,SPICE-50G,Mixed Spices 50g,SUP-001,Unga Suppliers Ltd,176,8,168,0,47,250,9,1.0,71.94,82.07,0.08,2.65,656.56,52.52,706.43,,NRB-02
8d8a32d6,2025-03-13,Kajiado,Lang'ata,HOTEL/RESTAURANT,BANK TRANSFER,SOAP-1PC,Laundry Soap 1pc,SUP-002,,258,6,252,0,32,355,5,0.853,77.0,86.76,0.08,13.97,520.58,41.65,548.25,,NRB01
e28e3676,2025-07-18,Nairobi,Lang'ata,Hotel/Restaurant,cash,SUGAR-2KG,Brown Sugar 2kg,SUP-002,Juja Foods Distributors,290,7,283,0,69,193,6,0.89,341.55,424.09,0.0,0.0,2968.62,0.0,2968.62,,NRB-02
144070f9,04-Mar-2025,Kiambu,Eastleigh,Supermarket  ,m-pesa,SOAP-1PC,Laundry Soap 1pc,SUP-001,Unga Suppliers Ltd,246,12,234,0,53,132,5,0.842,83.95,99.84,0.16,10.4,1198.03,191.69,1379.32,,nrb-03
144070f9,22-Apr-2025,Kajiado,Westlands,HOTEL/RESTAURANT ,cash,SODA-500ML,Soda 500ml,SUP-002,Juja Foods Distributors,54,11,43,0,40,245,5,0.917,52.9,60.09,0.0,0.0,660.99,0.0,660.99,,KBU-01
a736a666,2025-04-02,Kiambu,Lang'ata,Hotel/Restaurant,30-day credit,DETER-1KG,Detergent 1kg,SUP-002,Juja Foods Distributors,179,8,171,0,66,276,3,0.931,325.55,405.95,0.08,0.0,3247.59,259.81,3507.4,,NRB-02
15e97c94,28-Jul-2025,Kajiado,Donholm,supermarket,15-DAY CREDIT,JUICE-1L,Mango Juice 1L,SUP-004,Rift Valley Wholesale,255,10,245,0,77,179,5,0.918,187.25,228.02,0.08,8.95,2280.19,182.42,2453.65,,nrb-03
65b01d59,20/07/2025,Kajiado,Industrial Area,Hotel/Restaurant  ,30-day credit,TEA-250G,Black Tea 250g,SUP-005,Kiambu Fresh Foods,294,9,285,0,73,332,2,0.902,236.67,263.18,0.16,9.97,2368.65,378.98,2737.67,check stock variance,NRB-02
ee787703,07/05/2025,Machakos,Donholm,hotel/restaurant ,M-PESA,TEA-250G,Black Tea 250g,SUP-002,Juja Foods Distributors,170,13,157,0,79,384,3,0.805,236.79,295.47,0.0,3.01,3841.08,0.0,3838.07,,KBU-01
7b66302b,2025-07-24,Nairobi,Industrial Area,Hotel/Restaurant  ,m-pesa,JUICE-1L,Mango Juice 1L,SUP-003,Coastal Agro Traders,203,5,198,0,72,206,4,0.964,187.19,223.89,0.0,0.0,1119.47,0.0,1119.47,,NRB-02
cf1c4ae8,18-May-2025,Machakos,Athi River,supermarket,15-day Credit,SALT-1KG,Iodized Salt 1kg,SUP-002,Juja Foods Distributors,268,7,261,0,60,155,5,0.989,42.36,47.48,0.08,14.41,332.36,26.59,344.54,,MKS-01
f1d899cc,14-May-2025,Nairobi,Industrial Area,kiosk,Bank Transfer,TEA-250G,Black Tea 250g,SUP-001,,196,7,189,0,70,215,3,0.841,220.73,265.46,0.16,10.89,1858.2,297.31,2144.62,,MKS-01
0088921b,2025-07-01,Kajiado,Thika Rd,Kiosk,m-pesa,BREAD-800G,Brown Bread 800g,SUP-001,Unga Suppliers Ltd,298,11,287,0,77,103,4,0.904,88.62,104.06,0.0,9.82,1144.7,0.0,1134.88,,KBU-01
2358dbbe,03-01-2025,Kajiado,Westlands,Wholesaler  ,15-DAY CREDIT,COIL-1L,Sunflower Oil 1L,SUP-005,Kiambu Fresh Foods,214,7,207,0,30,108,6,0.819,313.05,367.86,0.0,0.0,2575.03,0.0,2575.03,,NRB01
0fec3ff7,26/03/2025,Nairobi,,Hotel/Restaurant  ,M-PESA,SALT-1KG,Iodized Salt 1kg,SUP-003,Coastal Agro Traders,45,9,36,0,64,126,2,0.837,42.12,-49.15,0.08,0.0,442.31,35.38,477.69,,MKS-01
4088443d,2025-05-18,Kajiado,Industrial Area,Supermarket,Bank Transfer,SOAP-1PC,Laundry Soap 1pc,SUP-005,Kiambu Fresh Foods,190,6,184,0,61,342,4,0.72,76.07,93.24,0.16,6.87,559.44,89.51,642.08,,NRB01
8bb3bdb4,2025-03-31,Kajiado,,school/cbo  ,Bank Transfer,DETER-1KG,Detergent 1kg,SUP-001,Unga Suppliers Ltd,240,8,232,0,54,168,5,0.925,352.13,398.77,0.08,12.18,3190.13,255.21,3433.16,,MKS-01
de4a4842,19-Mar-2025,Machakos,Lang'ata,Supermarket ,BANK TRANSFER,SALT-1KG,Iodized Salt 1kg,SUP-001,Unga Suppliers Ltd,170,7,163,0,37,367,4,0.779,44.04,49.27,0.0,3.96,344.91,0.0,340.95,,MKS-01
c726aaee,27-May-2025,Nairobi,Donholm,WHOLESALER ,30-DAY CREDIT,SOAP-1PC,Laundry Soap 1pc,SUP-003,Coastal Agro Traders,220,11,209,0,61,266,3,0.781,85.37,97.59,0.0,13.18,1073.49,0.0,1060.31,,MKS-01
e0ec462e,2025-06-03,Nairobi,Westlands,KIOSK  ,30-day credit,BIS-200G,Biscuits 200g,SUP-003,Coastal Agro Traders,273,12,261,0,59,342,4,0.824,118.17,144.25,0.08,9.24,1731.06,138.48,1860.3,,NRB-02
418334c1,16/06/2025,Kiambu,Lang'ata,Kiosk  ,15-day credit,CHICK-1KG,Frozen Chicken 1kg,SUP-005,,328,10,318,0,74,187,6,0.924,615.47,696.69,0.0,14.87,6966.91,0.0,6952.04,,KBU-01
011cbc13,02-May-2025,Kajiado,Ruiru,Hotel/Restaurant,M-PESA,MILK-500ML,Fresh Milk 500ml,SUP-001,Unga Suppliers Ltd,217,10,207,0,57,189,7,1.0,65.8,81.37,0.16,0.0,813.74,130.2,943.94,,NRB01
6a59aa2e,19-May-2025,Machakos,Ruiru,supermarket,m-pesa,MF-2KG,Maize Flour 2kg,SUP-003,Coastal Agro Traders,188,10,178,0,65,171,4,0.958,210.93,232.29,0.0,0.0,2322.94,0.0,2322.94,,nrb-03
f623a226,26-Feb-2025,Kajiado,Kasarani,supermarket,30-day credit,MILK-500ML,Fresh Milk 500ml,SUP-005,Kiambu Fresh Foods,254,8,246,0,64,380,6,0.918,66.2,75.96,0.08,7.63,607.64,48.61,648.62,,nrb-03
b8ce3b6a,05-20-2025,Machakos,Lang'ata,Supermarket,bank transfer,LENT-1KG,Red Lentils 1kg,SUP-004,Rift Valley Wholesale,236,5,231,0,67,270,9,0.777,383.49,459.09,0.08,10.3,2295.47,183.64,2468.81,,NRB-02
154035a8,2025-07-12,Kajiado,Thika Rd,wholesaler,CASH,COIL-1L,Sunflower Oil 1L,SUP-003,Coastal Agro Traders,191,8,183,0,79,147,7,0.946,300.3,341.58,0.16,0.0,2732.68,437.23,3169.9,,MKS-01
1edde3d7,13-Mar-2025,Kajiado,Westlands,Wholesaler ,Bank Transfer,SALT-1KG,Iodized Salt 1kg,SUP-003,Coastal Agro Traders,103,8,95,0,49,233,6,0.917,45.24,54.2,0.08,18.11,433.61,34.69,450.19,,nrb-03
